appid,name,release_date,categories,genres,steamspy_tags,positive_ratings,negative_ratings,median_playtime,appid
296650,The Great Jitters: Pudding Panic,2014-05-22,Single-player,Action;Casual;Indie;Strategy,Indie;Casual;Action,47,22,1,296650
297330,Arcadecraft,2014-05-22,Single-player;Steam Achievements,Casual;Indie;Simulation;Strategy,Indie;Casual;Simulation,67,57,0,297330
301260,Gardens Inc. 2: The Road to Fame,2014-05-22,Single-player,Casual;Simulation;Strategy,Casual;Strategy;Simulation,31,6,0,301260
302460,I Am Vegend - Zombiegeddon,2014-05-22,Single-player,Casual,Casual;Zombies,28,36,0,302460
302490,Ballad of Solar,2014-05-22,Single-player;Steam Trading Cards,Adventure;Casual;Strategy,Casual;Adventure;Strategy,122,15,0,302490
245620,Tropico 5,2014-05-23,Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor,RPG;Simulation;Strategy,Strategy;Simulation;City Builder,7878,2482,364,245620
261110,Killer is Dead - Nightmare Edition,2014-05-23,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action,Action;Hack and Slash;Surreal,4940,1599,280,261110
261470,Distant Worlds: Universe,2014-05-23,Single-player;Steam Achievements,Simulation;Strategy,Strategy;4X;Space,885,267,209,261470
272990,GAUGE,2014-05-23,Single-player;Steam Achievements;Steam Leaderboards,Casual;Indie,Indie;Casual,141,67,0,272990
292230,Game Character Hub,2014-05-23,Steam Workshop,Design & Illustration;Utilities,Design & Illustration;Utilities;RPGMaker,196,86,0,292230
294140,They Breathe,2014-05-23,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure;Indie,Indie;Adventure;Horror,856,170,0,294140
301200,Frederic: Evil Strikes Back,2014-05-23,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Casual;Indie,Indie;Casual;Music,592,110,337,301200
301690,Cobi Treasure Deluxe,2014-05-23,Single-player,Casual,Casual;Match 3;Puzzle,174,162,0,301690
301700,Numba Deluxe,2014-05-23,Single-player,Casual,Casual;Puzzle,146,82,1,301700
95400,ibb & obb,2014-05-26,Multi-player;Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Adventure;Indie,Co-op;Puzzle;Local Co-Op,3125,211,284,95400
243470,Watch_Dogs™,2014-05-26,Single-player;Multi-player;Steam Trading Cards;Partial Controller Support,Action;Adventure,Open World;Hacking;Action,15159,7383,1343,243470
239120,FINAL FANTASY III,2014-05-27,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,RPG,JRPG;RPG;Turn-Based,1029,250,138,239120
288270,liteCam HD 5.0: Screen/Stream Capture,2014-05-27,Single-player,Education;Software Training;Utilities;Video Production,Software Training;Utilities;Video Production,36,42,0,288270
300900,Hippocampal: The White Sofa,2014-05-27,Single-player,Indie,Indie;Walking Simulator,37,65,0,300900
265830,Monochroma,2014-05-28,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure;Indie,Indie;Adventure;Puzzle,452,151,89,265830
278360,A Story About My Uncle,2014-05-28,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Casual;Indie,Adventure;First-Person;Parkour,17924,1642,220,278360
291610,Growing Pains,2014-05-28,Single-player;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Indie,Indie;Platformer,17,7,0,291610
293940,Kill The Bad Guy,2014-05-28,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Indie;Simulation;Strategy,Indie;Strategy;Simulation,210,116,41,293940
296150,G-Ball,2014-05-28,Multi-player;Steam Achievements;VR Support;Steam Leaderboards,Action;Indie;Simulation;Sports,Sports;Simulation;Action,24,53,0,296150
244950,Where is my Heart?,2014-05-29,Single-player;Steam Achievements,Adventure;Casual;Indie,Indie;Casual;Adventure,123,33,0,244950
250620,Among the Sleep - Enhanced Edition,2014-05-29,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure;Indie,Horror;Indie;Adventure,3897,608,83,250620
279560,Dracula 4 and  5 - Special Steam Edition,2014-05-29,Single-player,Adventure,Adventure;Point & Click;Puzzle,36,18,0,279560
286380,Strata,2014-05-29,Single-player;Steam Achievements;Steam Cloud,Casual;Indie;Strategy,Casual;Strategy;Indie,279,34,0,286380
288650,HTR+ Slot Car Simulation,2014-05-29,Single-player;Partial Controller Support,Racing,Racing;Simulation,28,18,0,288650
292280,Spy Fox In: Cheese Chase,2014-05-29,Single-player;Steam Cloud,Adventure;Casual,Adventure;Casual;Family Friendly,18,12,0,292280
292820,Pajama Sam 4: Life Is Rough When You Lose Your Stuff!,2014-05-29,Single-player;Steam Cloud,Adventure;Casual,Adventure;Casual;Point & Click,25,46,0,292820
293920,Spirited Heart Deluxe,2014-05-29,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Casual;Indie;RPG;Simulation,Anime;Simulation;RPG,32,36,0,293920
294550,Freddi Fish 4: The Case of the Hogfish Rustlers of Briny Gulch,2014-05-29,Single-player;Steam Cloud,Adventure;Casual,Adventure;Casual;Point & Click,50,1,0,294550
294680,Putt-Putt® Enters the Race,2014-05-29,Single-player;Steam Cloud,Adventure;Casual,Adventure;Casual;Point & Click,74,2,0,294680
294690,Putt-Putt® Joins the Circus,2014-05-29,Single-player;Steam Cloud,Adventure;Casual,Adventure;Casual;Point & Click,33,6,0,294690
294750,Anomaly Defenders,2014-05-29,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Indie;Strategy,Tower Defense;Strategy;Indie,220,56,215,294750
303940,CAPSULE,2014-05-29,Single-player;Steam Achievements;Partial Controller Support,Indie,Indie;Survival;Atmospheric,105,28,0,303940
263080,Pixel Boy and the Ever Expanding Dungeon,2014-05-30,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Indie;RPG,Action;RPG;Indie,150,72,14,263080
281580,Wings Over Europe,2014-05-30,Single-player,Simulation,Simulation;Flight,44,34,0,281580
283020,The Campaign Series: Fall Weiss,2014-05-30,Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Steam Trading Cards,Indie;Strategy,Strategy;Indie;World War II,23,41,155,283020
283680,Astebreed: Definitive Edition,2014-05-30,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Indie,Anime;Mechs;Shoot 'Em Up,1104,129,310,283680
285110,GearCity,2014-05-30,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Includes level editor,Indie;Simulation;Strategy;Early Access,Early Access;Management;Simulation,514,109,0,285110
287580,Pandora: First Contact,2014-05-30,Single-player;Multi-player;Online Multi-Player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Cloud,Simulation;Strategy,Strategy;4X;Turn-Based Strategy,331,184,0,287580
289090,Ampu-Tea,2014-05-30,Single-player;Steam Achievements;Steam Trading Cards;Stats,Adventure;Casual;Indie;RPG;Simulation,Simulation;Indie;Casual,1285,754,232,289090
290770,The Fall,2014-05-30,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure;Indie,Adventure;Sci-fi;Indie,2784,367,116,290770
291430,Lost Marbles,2014-05-30,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Stats,Action;Casual;Indie,Indie;Action;Casual,34,11,0,291430
295630,Defense Zone 2,2014-05-30,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Indie;Strategy,Tower Defense;Strategy;Indie,78,17,0,295630
295750,The Floor is Jelly,2014-05-30,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Indie,Indie;Platformer;Puzzle,301,68,0,295750
296050,Battlepaths,2014-05-30,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Indie;RPG,RPG;Indie;Turn-Based,535,241,530,296050
299500,International Snooker,2014-05-30,Single-player;Multi-player,Casual;Sports,Sports;Casual;Simulation,270,183,1,299500
301250,SPORT1 Live : Duel,2014-05-30,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements,Casual;Sports,Sports;Casual,3,8,0,301250
301360,Kill Fun Yeah,2014-05-30,Multi-player;Cross-Platform Multiplayer;Steam Achievements,Action;Indie,Action;Indie;Platformer,37,53,0,301360
301670,Salammbô: Battle for Carthage,2014-05-30,Single-player,Adventure,Adventure;Point & Click,38,8,0,301670
302250,Manhunter,2014-05-30,Single-player,Action,Action;FPS;Shooter,229,518,110,302250
302470,Battle Mages,2014-05-30,Single-player;Steam Trading Cards,RPG;Strategy,RPG;Strategy;Cult Classic,52,28,0,302470
287860,8-Bit Commando,2014-06-02,Single-player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards,Action;Indie,Action;Indie;Pixel Graphics,136,113,250,287860
253710,theHunter Classic,2014-06-03,Single-player;Multi-player;Co-op;Steam Achievements,Action;Adventure;Free to Play;Simulation;Sports,Free to Play;Hunting;Multiplayer,11440,15403,29,253710
260790,1001 Spikes,2014-06-03,Single-player;Multi-player;Shared/Split Screen;Steam Achievements;Partial Controller Support;Steam Cloud,Action;Adventure;Indie,Platformer;Indie;Action,455,103,215,260790
293720,Dark Raid,2014-06-03,Single-player;Multi-player,Action;Indie,Action;Indie;FPS,27,91,0,293720
301220,Legends of Persia,2014-06-03,Single-player;Steam Achievements;Includes level editor,Action;Adventure;Indie;RPG,RPG;Action;Indie,21,137,0,301220
302080,Bus Driver,2014-06-03,Single-player;Partial Controller Support,Indie;Simulation,Simulation;Indie;Driving,923,339,109,302080
224600,Defiance,2014-06-04,Multi-player;MMO;Co-op;Steam Trading Cards;Partial Controller Support,Action;Free to Play;Massively Multiplayer;RPG,Free to Play;Action;Open World,9150,2808,324,224600
281920,Splatter - Zombie Apocalypse,2014-06-04,Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Adventure;Indie,Action;Indie;Zombies,1858,202,215,281920
299780,Noir Syndrome,2014-06-04,Single-player;Steam Trading Cards,Adventure;Indie;RPG,Indie;Adventure;RPG,109,57,0,299780
299840,Metal Planet,2014-06-04,Multi-player;Co-op;Steam Trading Cards,Action;Indie,Action;Indie;FPS,10,38,234,299840
205090,BIT.TRIP FLUX,2014-06-05,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Casual;Indie,Action;Indie;Casual,71,62,0,205090
233290,Murdered: Soul Suspect,2014-06-05,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Adventure;RPG,Detective;Adventure;Horror,8658,1647,343,233290
247730,Nether: Resurrected,2014-06-05,Single-player;Multi-player;MMO;Valve Anti-Cheat enabled,Action;Indie;Massively Multiplayer;RPG;Simulation,Survival;Open World;Action,7456,10167,291,247730
249610,Galactic Arms Race,2014-06-05,Single-player;Multi-player;Co-op;Steam Achievements;Steam Trading Cards;Steam Cloud;Stats,Action;Casual;Indie,Action;Indie;Casual,41,33,138,249610
268220,Meltdown,2014-06-05,Single-player;Multi-player;Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;VR Support;Steam Cloud;Steam Leaderboards,Action;Indie,Action;Indie;Arcade,637,105,0,268220
270510,EPOCH,2014-06-05,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Steam Leaderboards,Action;Indie,Action;Indie;Robots,41,13,0,270510
279260,Richard & Alice,2014-06-05,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Indie,Adventure;Indie;Point & Click,264,99,332,279260
284770,Enigmatis 2: The Mists of Ravenwood,2014-06-05,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Casual,Hidden Object;Adventure;Casual,872,22,0,284770
306200,The Happy Hereafter,2014-06-05,Single-player;Steam Trading Cards,Casual;Strategy,Casual;Strategy;Simulation,215,58,0,306200
116100,Super Toy Cars,2014-06-06,Single-player;Multi-player;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Steam Workshop;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards;Includes level editor,Indie;Racing,Racing;Indie;Multiplayer,201,132,0,116100
261530,Lifeless Planet Premier Edition,2014-06-06,Single-player;Steam Achievements;Full controller support,Action;Adventure;Indie,Walking Simulator;Adventure;Atmospheric,2129,635,0,261530
263120,Ludwig,2014-06-06,Single-player,Adventure;Indie;Simulation,Adventure;Indie;Simulation,27,30,0,263120
270630,Haunt the House: Terrortown,2014-06-06,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Casual;Indie,Indie;Casual;Cute,877,178,58,270630
273620,Freespace 2,2014-06-06,Single-player;Multi-player,Action,Space;Sci-fi;Masterpiece,162,61,0,273620
273740,Extreme Roads USA,2014-06-06,Single-player;Steam Achievements;Full controller support,Simulation,Simulation,7,57,0,273740
280540,GhostControl Inc.,2014-06-06,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Stats,Casual;Indie;Simulation;Strategy,Turn-Based;Indie;Simulation,108,41,65,280540
285010,Pixel Puzzles: UndeadZ,2014-06-06,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Action;Casual;Indie;Simulation;Strategy,Casual;Indie;Puzzle,511,173,323,285010
285440,Crimzon Clover WORLD IGNITION,2014-06-06,Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Indie,Bullet Hell;Shoot 'Em Up;Indie,1053,59,339,285440
285840,Enemy Mind,2014-06-06,Single-player;Shared/Split Screen;Full controller support;Steam Trading Cards;Steam Leaderboards,Action;Indie,Action;Indie;Shoot 'Em Up,641,102,192,285840
287120,Ionball 2: Ionstorm,2014-06-06,Single-player;Steam Trading Cards;Steam Leaderboards,Action;Casual,Casual;Action;Arcade,439,164,227,287120
291710,The Lost Crown,2014-06-06,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Indie,Adventure;Indie;Horror,200,54,0,291710
292300,Spy Fox In: Hold the Mustard,2014-06-06,Single-player;Steam Cloud,Adventure;Casual,Adventure;Casual;Family Friendly,11,12,0,292300
292380,Racer 8,2014-06-06,Single-player;Steam Trading Cards;Steam Leaderboards,Casual;Racing,Casual;Racing;Puzzle,608,744,245,292380
292840,Pajama Sam's Sock Works,2014-06-06,Single-player;Steam Cloud,Casual,Casual;Family Friendly;Puzzle,30,2,0,292840
292860,Pajama Sam's Lost & Found,2014-06-06,Single-player;Steam Cloud,Casual,Casual;Family Friendly;Adventure,17,6,0,292860
294570,Freddi Fish 5: The Case of the Creature of Coral Cove,2014-06-06,Single-player,Adventure;Casual,Adventure;Casual;Family Friendly,55,5,0,294570
294700,Putt-Putt®: Pep's Birthday Surprise,2014-06-06,Single-player;Steam Cloud,Adventure;Casual,Family Friendly;Point & Click;Casual,24,17,0,294700
297750,Close Combat - Gateway to Caen,2014-06-06,Single-player;Multi-player;Includes level editor,Simulation;Strategy,Strategy;World War II;Simulation,191,111,1,297750
298340,FLASHOUT 2,2014-06-06,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Partial Controller Support,Action;Indie;Racing;Simulation,Racing;Indie;Action,124,87,0,298340
301300,Chicken Invaders 4,2014-06-06,Single-player;Multi-player;Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards,Action;Casual;Indie,Indie;Action;Casual,241,6,0,301300
301460,Electronic Super Joy: Groove City,2014-06-06,Single-player;Steam Achievements;Full controller support;Partial Controller Support;Steam Cloud;Steam Leaderboards,Action;Indie,Indie;Platformer;Action,459,104,0,301460
302160,The Egyptian Prophecy: The Fate of Ramses,2014-06-06,Single-player,Adventure,Adventure;Point & Click;Female Protagonist,50,35,0,302160
302240,Chernobyl Commando,2014-06-06,Single-player,Action,Action;FPS;Shooter,95,352,0,302240
302260,Truffle Saga,2014-06-06,Single-player,Action;Adventure;Casual;Indie,Casual;Action;Indie,33,58,0,302260
302380,Floating Point,2014-06-06,Single-player,Casual;Free to Play;Indie,Free to Play;Casual;Indie,3262,139,23,302380
302950,Heileen 1: Sail Away,2014-06-06,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Adventure;Casual;Indie,Visual Novel;Adventure;Indie,60,50,55,302950
303340,Concursion,2014-06-06,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Indie,Indie;Action;Platformer,42,28,0,303340
305390,World War 2: Time of Wrath,2014-06-06,Single-player;Multi-player;Co-op;Shared/Split Screen,Indie;Strategy,Strategy;Indie;World War II,24,29,0,305390
303390,Dead Bits,2014-06-07,Single-player;Steam Trading Cards,Action;Casual;Indie,Indie;Action;Casual,4845,3470,346,303390
251020,Railroad X,2014-06-09,Single-player,Simulation,Simulation;Trains,19,25,0,251020
268750,Magicite,2014-06-09,Single-player;Multi-player,Action;Adventure;Indie;RPG,Indie;RPG;Rogue-like,5488,936,653,268750
286360,Shadows on the Vatican Act I: Greed,2014-06-09,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Indie,Adventure;Indie;Point & Click,480,164,176,286360
256190,Enemy Front,2014-06-10,Single-player;Multi-player;Steam Achievements;Partial Controller Support,Action,Action;FPS;World War II,2213,1307,122,256190
262900,Smooth Operators,2014-06-10,Single-player;Steam Achievements;Steam Trading Cards,Casual;Indie;Simulation;Strategy,Simulation;Strategy;Casual,195,73,0,262900
270570,Reversion - The Escape (1st Chapter),2014-06-10,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Indie,Adventure;Point & Click;Indie,1134,335,177,270570
